Date,time_from_start,Character_type,position.x
1706094603121,54.19928,Male,-11.07355
1706094603325,54.40285,Male,-11.07355
1706094603527,54.60485,Male,-11.07355
1706094603729,54.80729,Male,-11.07355
1706094603930,55.0084,Male,-11.07355
1706094604131,55.20899,Male,-11.07355
1706094604335,55.41259,Male,-11.07355
1706094604536,55.61367,Male,-11.07355
1706094604738,55.81628,Male,-11.07355
1706094604941,56.01852,Male,-11.07355
1706094605144,56.22201,Male,-11.07355
1706094605346,56.42384,Male,-11.07355
1706094605549,56.62739,Male,-11.07355
1706094605752,56.83044,Male,-11.07355
1706094605955,57.03361,Male,-11.07355
1706094606156,57.23422,Male,-11.07355
1706094606357,57.43488,Male,-11.07355
1706094606558,57.63596,Male,-11.07355
1706094606759,57.83735,Male,-11.07355
1706094606960,58.03782,Male,-11.07355
1706094607161,58.23916,Male,-11.07355
1706094607362,58.43975,Male,-11.07355
1706094607564,58.64145,Male,-11.07355
1706094607765,58.84313,Male,-11.07355
1706094607968,59.04587,Male,-11.07543
1706094608171,59.24936,Male,-11.07736
1706094608374,59.45193,Male,-11.07929
1706094608575,59.65326,Male,-11.08121
1706094608777,59.85564,Male,-11.08314
1706094608980,60.05826,Male,-11.08506
1706094609184,60.26149,Male,-11.087
1706094609384,60.46169,Male,-11.08891
1706094609585,60.66302,Male,-11.09083
1706094609787,60.86496,Male,-11.09275
1706094609987,61.06517,Male,-11.09466
1706094610188,61.2662,Male,-11.09657
1706094610391,61.4689,Male,-11.0985
1706094610595,61.67286,Male,-11.10044
1706094610796,61.87415,Male,-11.10236
1706094610999,62.0775,Male,-11.1043
1706094611201,62.27958,Male,-11.10622
1706094611405,62.483,Male,-11.10815
1706094611608,62.68639,Male,-11.11009
1706094611810,62.88813,Male,-11.11201
1706094612013,63.09085,Male,-11.11394
1706094612213,63.29145,Male,-11.11585
1706094612415,63.49326,Male,-11.11777
1706094612602,63.67934,Female(Clone),-6
1706094612801,63.87965,Female(Clone),-6
1706094613003,64.08106,Female(Clone),-6
1706094613205,64.28255,Female(Clone),-6
1706094613409,64.48685,Female(Clone),-6
1706094613613,64.69109,Female(Clone),-6
1706094613816,64.89447,Female(Clone),-6
1706094614017,65.09533,Female(Clone),-6
1706094614219,65.29721,Female(Clone),-6
1706094614420,65.49801,Female(Clone),-6
1706094614621,65.69932,Female(Clone),-6
1706094614823,65.9006,Female(Clone),-6
1706094615024,66.10162,Female(Clone),-6
1706094615227,66.30547,Female(Clone),-6
1706094615428,66.50637,Female(Clone),-6
1706094615629,66.70696,Female(Clone),-6
1706094615832,66.91015,Female(Clone),-6
1706094616034,67.11181,Female(Clone),-6
1706094616237,67.31515,Female(Clone),-6
1706094616437,67.5158,Female(Clone),-6
1706094616641,67.71857,Female(Clone),-6
1706094616842,67.92027,Female(Clone),-6
1706094617043,68.12098,Female(Clone),-6
1706094617244,68.32138,Female(Clone),-6
1706094617447,68.52489,Female(Clone),-6
1706094617647,68.72581,Female(Clone),-6
1706094617850,68.92809,Female(Clone),-6
1706094618052,69.13044,Female(Clone),-6
1706094618256,69.33437,Female(Clone),-6
1706094618457,69.5355,Female(Clone),-6
1706094618660,69.73846,Female(Clone),-6
1706094618863,69.94093,Female(Clone),-6
1706094619064,70.14197,Female(Clone),-6
1706094619267,70.345,Female(Clone),-6
1706094619470,70.54801,Female(Clone),-6
1706094619672,70.74961,Female(Clone),-6
1706094619873,70.95085,Female(Clone),-6
1706094620076,71.15362,Female(Clone),-6
1706094620277,71.35507,Female(Clone),-6
1706094620480,71.55801,Female(Clone),-6
1706094620682,71.75981,Female(Clone),-6
1706094620884,71.96187,Female(Clone),-6
1706094621088,72.16589,Female(Clone),-6
1706094621288,72.36628,Female(Clone),-6
1706094621489,72.56734,Female(Clone),-6
1706094621689,72.76754,Female(Clone),-6
1706094621890,72.96827,Female(Clone),-6
1706094622091,73.16946,Female(Clone),-6
1706094622291,73.3695,Female(Clone),-6
1706094622494,73.57248,Female(Clone),-6
1706094622696,73.7747,Female(Clone),-5.907401
1706094622897,73.97488,Female(Clone),-5.707215
1706094623100,74.17819,Female(Clone),-5.503903
1706094623301,74.37872,Female(Clone),-5.303376
1706094623504,74.58187,Female(Clone),-5.100222
1706094623705,74.78322,Female(Clone),-4.898879
1706094623908,74.98666,Female(Clone),-4.695436
1706094624111,75.18856,Female(Clone),-4.493531
1706094624311,75.38933,Female(Clone),-4.292767
1706094624515,75.59345,Female(Clone),-4.08864
1706094624717,75.79458,Female(Clone),-3.887511
1706094624918,75.99593,Female(Clone),-3.686164
1706094625118,76.19627,Female(Clone),-3.485821
1706094625324,76.40205,Female(Clone),-3.28004
1706094625529,76.60684,Female(Clone),-3.075247
1706094625730,76.80833,Female(Clone),-2.873754
1706094625933,77.01075,Female(Clone),-2.671337
